Carpet Area,Bedrooms,Bathrooms,Floors,Year Built,Location,Price (in rupees)
"2,172",2,3.7,2.0,1951,Rural,"6,796,318.8"
"1,702",4,3.5,1.0,1945,Jaipur,"7,266,421.600000001"
"1,955",1,3.6,1.0,1962,Delhi,"12,949,756.3"
"4,478",5,2.2,1.5,1924,Rural,"13,767,391.2"
"2,971",2,3.6,1.0,1984,Jaipur,"12,220,094.4"
617,3,3.9,1.5,1968,Rural,"2,129,254.1999999997"
867,1,3.9,3.0,2012,Jaipur,"3,781,835.2"
"3,676",5,1.4,1.0,1909,Mumbai,"28,379,046.0"
"3,874",4,3.5,1.0,1975,Bangalore,"23,816,371.2"
"4,312",2,2.0,1.5,1971,Rural,"13,126,608.6"
"2,697",1,2.3,2.5,1961,Rural,"8,219,635.8"
"2,629",5,3.0,3.0,1941,Bangalore,"16,654,554.0"
"1,400",4,3.3,1.5,2005,Jaipur,"5,980,090.4"
692,3,3.7,3.0,1909,Jaipur,"3,199,193.6"
"3,270",1,3.9,2.0,2005,Bangalore,"19,938,789.599999998"
"3,848",2,3.3,1.5,1942,Mumbai,"29,456,266.5"
"1,450",5,1.7,2.0,1911,Jaipur,"6,188,688.800000001"
"4,106",3,2.5,3.0,1906,Delhi,"27,323,119.2"
757,3,2.0,1.5,1989,Bangalore,"4,980,250.8"
"1,721",5,3.6,3.0,1974,Rural,"5,616,985.2"
"1,150",5,2.5,1.0,2009,Mumbai,"9,583,677.0"
"2,818",5,3.6,2.5,1987,Delhi,"19,099,124.2"
"4,991",1,3.9,1.5,1995,Bangalore,"30,367,351.2"
"2,925",2,1.9,2.5,1987,Delhi,"19,430,898.5"
"1,422",3,1.1,1.5,1983,Pune,"7,450,226.0"
"3,659",4,1.6,3.0,1912,Jaipur,"15,067,292.8"
897,5,2.9,1.5,1925,Pune,"5,164,251.0"
"3,414",2,3.4,2.5,2019,Delhi,"22,595,300.0"
"1,060",4,3.2,2.0,1978,Mumbai,"8,720,706.0"
689,1,3.4,1.0,2001,Bangalore,"4,375,881.6"
704,3,3.8,2.5,1913,Pune,"3,958,770.0"
"3,515",2,1.7,3.0,1996,Delhi,"23,127,150.8"
"4,639",2,1.2,1.5,1927,Bangalore,"28,056,580.8"
"3,871",3,2.0,2.0,1980,Pune,"19,694,880.0"
"3,541",3,3.6,1.5,1930,Rural,"10,917,658.799999999"
"2,205",5,3.2,2.0,1991,Rural,"6,984,345.6"
"1,212",3,1.1,1.5,2023,Rural,"3,875,074.1999999997"
"3,956",2,1.5,3.0,1916,Mumbai,"30,157,509.0"
"3,184",5,3.8,3.0,1946,Bangalore,"20,034,657.599999998"
"4,906",3,2.5,2.5,1927,Mumbai,"37,334,788.5"
"4,099",4,2.9,2.5,1945,Delhi,"27,470,679.6"
"2,821",4,1.3,1.5,1968,Pune,"14,604,204.0"
"4,377",3,2.7,2.0,1979,Mumbai,"33,605,235.0"
"4,022",2,3.5,1.5,1957,Rural,"12,317,832.0"
"4,612",5,3.7,2.5,1919,Jaipur,"19,015,812.8"
"3,265",5,2.4,2.5,1926,Delhi,"21,974,056.0"
"1,054",5,2.8,1.5,2007,Pune,"5,930,110.0"
"2,640",1,3.2,1.0,1915,Pune,"13,441,150.0"
"3,178",3,2.2,2.5,1918,Delhi,"21,102,719.3"
"1,083",1,1.9,1.5,1978,Rural,"3,420,948.0"
"2,496",1,1.3,2.0,1951,Rural,"7,580,895.0"
"1,341",4,1.6,1.5,1991,Mumbai,"10,654,800.0"
"2,875",5,3.9,1.5,1968,Mumbai,"22,511,076.0"
"4,538",1,3.6,1.0,1933,Pune,"22,870,119.0"
"2,304",2,2.0,2.0,1920,Rural,"7,142,507.399999999"
"1,229",3,3.5,3.0,2024,Bangalore,"7,964,710.8"
"4,849",2,3.3,3.0,2013,Pune,"24,583,479.0"
"1,963",5,3.9,3.0,1977,Pune,"10,463,571.0"
"2,667",4,1.1,2.5,1973,Bangalore,"16,657,377.6"
"2,072",2,2.7,1.0,1905,Jaipur,"8,499,104.0"
"1,893",2,3.1,2.0,1952,Mumbai,"14,684,062.5"
756,1,3.5,1.5,1965,Pune,"4,080,502.0"
627,2,3.4,2.5,1908,Pune,"3,436,818.0"
"1,882",4,1.8,1.0,1924,Delhi,"12,917,216.0"
"4,228",2,3.1,1.5,1963,Rural,"12,839,158.2"
"3,200",2,3.4,1.0,1997,Rural,"9,839,461.2"
"3,647",5,2.5,2.0,1930,Delhi,"24,514,621.3"
"2,705",4,2.5,2.0,1977,Bangalore,"16,802,234.4"
"4,680",2,2.3,1.5,1902,Rural,"14,209,843.2"
821,5,1.6,2.0,2019,Jaipur,"3,764,774.4000000004"
"2,856",3,3.5,2.0,1996,Pune,"14,795,662.0"
"4,879",2,2.5,1.0,1905,Pune,"24,744,573.0"
"3,613",2,1.4,2.0,2004,Mumbai,"27,432,159.0"
"2,417",5,3.7,1.5,1945,Delhi,"16,534,726.0"
"4,456",5,3.5,2.5,1965,Rural,"13,780,843.799999999"
"3,196",5,2.3,3.0,1969,Mumbai,"24,886,171.5"
"2,016",2,3.3,3.0,1957,Pune,"10,544,322.0"
"3,793",1,1.5,1.0,2023,Rural,"11,438,902.2"
"4,824",1,3.9,3.0,1964,Bangalore,"29,199,504.0"
"3,545",5,1.3,2.0,1924,Pune,"18,290,454.0"
618,1,3.6,2.5,1988,Pune,"3,375,727.0"
"2,871",3,4.0,1.5,1933,Mumbai,"22,225,011.0"
"4,915",1,1.9,1.5,1990,Bangalore,"29,761,106.4"
"4,418",1,3.4,3.0,1935,Jaipur,"17,927,239.2"
"3,760",2,3.7,1.5,2008,Jaipur,"15,322,432.0"
"3,085",1,3.9,3.0,2020,Rural,"9,398,554.799999999"
"2,941",5,3.2,2.0,1936,Bangalore,"18,394,516.8"
"3,199",2,2.9,2.5,1990,Jaipur,"13,059,220.0"
"1,517",1,1.3,1.5,2008,Delhi,"9,972,792.700000001"
"3,547",3,2.4,2.0,1931,Mumbai,"27,172,321.5"
"2,568",2,2.2,2.0,1989,Jaipur,"10,501,255.200000001"
"4,165",2,1.1,2.5,1960,Rural,"12,691,854.6"
"4,750",2,1.9,3.0,1949,Mumbai,"35,983,752.0"
693,1,3.2,2.0,1976,Mumbai,"5,533,812.0"
"2,946",5,1.9,2.0,2021,Bangalore,"18,506,625.599999998"
"1,899",4,1.1,2.5,2012,Pune,"10,041,708.0"
"3,019",4,3.3,1.5,1948,Rural,"9,377,290.799999999"
"4,427",4,3.4,1.5,2019,Pune,"22,736,824.0"
"4,187",1,1.1,2.5,1965,Mumbai,"31,699,084.5"
"1,052",3,3.5,1.0,1955,Mumbai,"8,702,335.5"
"1,229",2,3.4,1.5,1936,Bangalore,"7,833,608.399999999"
"3,060",2,2.9,2.0,2020,Bangalore,"18,754,725.599999998"
"4,497",5,1.1,2.5,1958,Mumbai,"34,498,638.0"
"4,766",2,3.8,2.5,1968,Bangalore,"29,082,756.0"
"1,293",5,1.3,1.0,1925,Mumbai,"10,677,058.5"
624,1,3.2,2.5,1942,Bangalore,"4,059,345.5999999996"
674,4,3.3,3.0,1987,Mumbai,"5,968,324.5"
"3,051",5,3.8,1.5,2013,Pune,"15,933,667.0"
"4,348",5,3.8,1.0,2005,Pune,"22,476,785.0"
"3,956",2,1.8,1.5,1922,Rural,"12,013,564.799999999"
"3,258",1,1.7,2.5,1993,Mumbai,"24,596,416.5"
"4,339",4,2.2,1.5,1959,Delhi,"28,845,584.3"
"4,255",1,3.8,2.5,1991,Rural,"12,951,975.0"
"4,142",4,3.2,2.5,1920,Pune,"21,194,829.0"
"4,701",3,3.7,2.5,1944,Bangalore,"28,670,925.599999998"
"2,470",1,1.7,1.5,1914,Jaipur,"10,006,116.0"
"2,160",3,1.2,3.0,1963,Bangalore,"13,284,555.6"
"3,075",4,1.1,2.5,1916,Bangalore,"19,111,282.8"
537,5,1.2,3.0,1943,Mumbai,"4,769,890.5"
"4,990",3,3.5,1.0,2012,Bangalore,"30,498,262.799999997"
"3,024",4,3.6,2.0,2002,Mumbai,"23,619,730.5"
"4,076",4,3.8,1.5,2016,Mumbai,"31,368,834.0"
"1,808",3,2.2,3.0,1926,Delhi,"12,160,505.5"
"4,035",1,2.4,3.0,1934,Pune,"20,470,684.0"
"4,960",5,1.6,1.0,1912,Bangalore,"30,533,058.0"
"2,728",4,2.3,1.5,1997,Mumbai,"21,289,606.5"
"3,423",1,1.5,3.0,1967,Delhi,"22,544,912.0"
"3,541",4,2.9,1.0,2007,Jaipur,"14,631,630.4"
"3,208",4,1.0,3.0,2013,Pune,"16,453,145.0"
"4,839",4,2.3,1.5,1973,Mumbai,"37,011,946.5"
"4,908",1,4.0,2.0,1940,Delhi,"32,186,524.5"
"4,671",2,4.0,1.5,1909,Mumbai,"35,683,578.0"
"4,452",5,3.3,3.0,1959,Delhi,"29,833,835.2"
"2,809",5,1.9,2.5,1900,Pune,"14,668,894.0"
730,2,1.6,2.5,1909,Bangalore,"4,753,238.399999999"
"3,250",4,1.1,1.0,1968,Jaipur,"13,322,459.200000001"
"3,193",2,2.3,3.0,1939,Pune,"16,309,176.0"
"3,304",3,2.4,1.5,2002,Rural,"10,223,437.799999999"
"1,341",3,1.2,1.0,1934,Bangalore,"8,589,036.0"
"4,083",1,3.6,1.5,1965,Delhi,"26,981,470.1"
"2,989",1,3.0,2.0,1941,Delhi,"19,701,029.400000002"
"4,034",3,2.1,3.0,1909,Rural,"12,337,723.799999999"
"1,107",2,3.6,2.5,1930,Mumbai,"8,876,340.0"
"4,460",1,2.2,2.5,1978,Delhi,"29,307,116.8"
"4,757",2,3.5,1.0,1908,Jaipur,"19,388,207.2"
"2,531",1,2.5,2.0,1982,Jaipur,"10,313,942.4"
701,5,2.9,2.5,1973,Bangalore,"4,915,302.0"
"1,864",2,1.3,1.5,1917,Bangalore,"11,559,540.0"
"1,251",3,1.8,1.0,2021,Jaipur,"5,391,192.0"
"1,705",3,3.0,1.5,2005,Delhi,"11,733,835.1"
"1,820",1,2.2,3.0,1943,Pune,"9,287,884.0"
"4,387",2,1.4,1.0,1959,Bangalore,"26,621,679.599999998"
"1,830",4,1.5,2.5,1929,Delhi,"12,627,274.4"
930,3,3.1,2.0,1966,Jaipur,"4,077,355.2"
"2,665",3,3.1,2.5,1929,Delhi,"17,855,708.0"
"3,617",2,3.2,1.0,1939,Delhi,"23,954,807.5"
"2,774",2,3.2,2.5,1957,Jaipur,"11,326,567.200000001"
"3,865",1,3.9,1.5,1955,Mumbai,"29,525,118.0"
"1,763",4,3.9,2.0,1924,Rural,"5,624,033.399999999"
"2,895",3,2.3,1.5,1983,Delhi,"19,298,925.1"
"4,736",2,3.3,1.5,1995,Bangalore,"28,892,336.4"
"4,799",3,3.2,2.5,1945,Jaipur,"19,506,697.6"
"4,233",4,1.5,2.0,1932,Mumbai,"32,327,103.0"
"2,165",5,3.3,2.0,2023,Mumbai,"17,376,672.0"
"1,360",5,3.5,1.0,1967,Rural,"4,499,623.2"
"1,344",4,1.1,1.5,1984,Mumbai,"10,805,092.5"
"3,542",2,2.6,2.0,1987,Rural,"10,881,676.799999999"
"3,840",5,1.7,2.0,1940,Delhi,"25,751,863.8"
"3,989",2,3.8,2.5,1931,Jaipur,"16,188,881.600000001"
"2,438",1,1.3,2.5,1964,Delhi,"16,101,411.3"
636,3,3.0,1.5,1991,Delhi,"4,599,879.7"
"3,732",1,2.9,1.5,1966,Mumbai,"28,336,243.5"
"2,720",5,1.4,2.0,1947,Mumbai,"21,259,417.5"
"1,653",5,3.3,1.5,1903,Rural,"5,405,352.6"
"4,674",2,1.8,2.0,1902,Jaipur,"18,868,348.0"
"1,478",5,3.1,1.0,1939,Pune,"8,101,592.0"
"1,068",2,1.7,2.5,1968,Pune,"5,551,072.0"
"3,410",4,2.2,1.5,2013,Bangalore,"20,983,500.0"
"2,910",5,2.0,1.5,1906,Delhi,"19,757,657.400000002"
"3,906",4,2.8,3.0,1971,Rural,"12,059,328.0"
633,4,2.9,3.0,1985,Pune,"3,784,264.0"
"2,561",3,2.6,2.0,1992,Delhi,"17,296,474.0"
"4,878",2,1.4,1.5,1910,Rural,"14,827,596.0"
"3,353",4,2.9,1.5,1943,Mumbai,"25,886,137.5"
"4,230",3,1.7,2.0,2019,Rural,"12,914,167.799999999"
"3,992",5,2.3,3.0,1980,Jaipur,"16,520,457.600000001"
626,5,4.0,1.0,2021,Delhi,"4,903,537.600000001"
"2,295",4,3.5,2.0,1986,Bangalore,"14,528,608.799999999"
"2,349",5,1.8,2.0,1903,Delhi,"16,066,142.3"
"4,813",2,1.7,1.0,1925,Rural,"14,571,800.4"
"4,476",5,2.7,1.0,1949,Rural,"13,800,405.0"
"3,227",1,1.3,2.5,1939,Jaipur,"13,113,544.8"
"4,226",5,2.4,1.5,1906,Pune,"21,823,232.0"
"4,060",4,2.4,3.0,1961,Delhi,"27,050,869.3"
759,3,4.0,3.0,1977,Delhi,"5,576,455.3"
"1,741",2,1.1,2.5,2014,Rural,"5,417,864.399999999"
"2,343",2,3.6,1.5,1920,Bangalore,"14,443,584.0"
"2,012",3,3.8,2.0,1985,Rural,"6,311,720.399999999"
"4,694",2,2.9,1.5,1981,Bangalore,"28,644,588.0"
"4,777",4,2.6,2.5,1992,Rural,"14,606,549.4"
"2,716",4,1.4,1.0,1932,Delhi,"18,270,739.5"
"2,780",3,3.0,2.5,1990,Bangalore,"17,234,188.8"
"1,455",4,3.2,2.5,1935,Mumbai,"11,901,264.0"
"1,608",1,3.1,1.0,1944,Delhi,"10,845,767.4"
"2,042",4,1.2,2.0,1933,Bangalore,"12,743,731.2"
880,2,3.4,3.0,1966,Pune,"4,670,679.0"
"1,755",3,1.7,2.5,1996,Jaipur,"7,389,850.4"
"2,798",1,1.8,2.0,1931,Bangalore,"17,132,323.2"
"2,740",4,2.2,1.5,1998,Pune,"14,189,226.0"
"2,158",1,3.0,2.0,1935,Pune,"11,016,732.0"
"3,484",5,2.7,1.5,2015,Jaipur,"14,411,252.8"
"3,148",5,3.1,1.5,1935,Mumbai,"24,467,176.5"
"4,458",1,3.0,3.0,1955,Rural,"13,481,229.6"
"3,871",5,3.1,3.0,2024,Rural,"12,057,026.4"
"3,929",5,1.9,2.5,1947,Pune,"20,251,365.0"
"2,080",5,3.1,1.5,1997,Mumbai,"16,638,774.0"
"3,432",3,3.4,2.5,1957,Mumbai,"26,307,291.0"
"2,086",3,1.2,1.0,1905,Delhi,"14,013,541.1"
"2,612",5,3.8,1.0,2007,Rural,"8,196,256.199999999"
"4,137",2,1.1,1.5,1994,Bangalore,"25,100,726.4"
"3,021",5,3.3,1.5,1959,Bangalore,"18,994,832.4"
"4,251",5,2.9,1.0,2011,Bangalore,"26,310,592.8"
"3,202",5,2.0,1.5,2021,Delhi,"21,508,298.5"
518,2,2.4,3.0,1969,Delhi,"3,852,027.4"
"3,069",2,3.8,1.0,1904,Pune,"15,823,199.0"
"1,283",5,3.6,1.5,1983,Pune,"7,190,804.0"
"2,206",4,2.1,2.5,1917,Bangalore,"13,752,903.6"
914,1,2.2,1.5,2015,Delhi,"6,304,933.7"
863,3,1.6,1.0,1961,Mumbai,"7,019,218.5"
"3,075",1,2.3,1.0,1997,Bangalore,"18,770,946.0"
"1,603",3,3.0,1.0,1926,Pune,"8,388,529.0"
"1,671",1,2.4,1.5,1977,Pune,"8,583,271.0"
"2,198",2,3.2,2.0,1912,Delhi,"14,681,816.5"
942,5,3.4,1.0,1970,Jaipur,"4,226,028.8"
"4,443",3,2.0,3.0,2012,Delhi,"29,422,218.8"
"2,912",5,3.0,2.0,1951,Mumbai,"22,791,909.0"
"3,089",5,2.6,1.5,1949,Jaipur,"12,902,350.4"
"2,339",2,1.3,1.5,2011,Jaipur,"9,640,228.0"
"2,003",3,1.9,1.5,1967,Pune,"10,359,222.0"
"1,222",4,1.4,1.5,1988,Bangalore,"8,006,212.8"
"1,341",2,3.4,3.0,1997,Rural,"4,225,692.6"
"2,847",5,3.1,1.0,1938,Mumbai,"22,374,666.0"
"2,721",3,3.4,2.5,1955,Pune,"14,056,508.0"
"1,145",2,2.9,3.0,2004,Jaipur,"4,783,843.2"
523,2,2.6,2.0,1927,Jaipur,"2,347,757.6"
"3,772",4,2.4,2.0,1931,Jaipur,"15,524,388.0"
506,1,2.0,2.5,1993,Mumbai,"3,998,356.5"
"4,201",3,3.6,2.5,1975,Rural,"12,877,660.799999999"
"3,732",3,2.4,1.5,1927,Pune,"19,151,933.0"
"3,425",3,1.6,3.0,1901,Mumbai,"26,162,568.0"
"1,771",3,3.2,3.0,1935,Mumbai,"13,825,743.0"
"4,761",1,2.0,1.5,1973,Delhi,"31,140,155.8"
"2,692",2,1.7,3.0,1976,Pune,"13,690,231.0"
"3,056",2,3.4,1.5,1971,Mumbai,"23,609,508.0"
"3,454",1,2.3,3.0,1982,Delhi,"22,744,265.7"
"2,099",2,1.6,2.5,1902,Rural,"6,412,609.8"
"2,166",1,3.0,1.5,2015,Rural,"6,698,905.8"
"1,561",1,3.5,2.0,1964,Bangalore,"9,581,172.0"
"4,301",2,2.2,1.0,1918,Delhi,"28,413,918.0"
"1,663",2,1.7,3.0,2011,Jaipur,"6,959,574.4"
"4,379",1,1.1,2.0,1914,Mumbai,"33,111,994.5"
"1,781",4,3.6,2.0,1996,Mumbai,"14,218,689.0"
"3,164",5,2.3,1.0,2007,Delhi,"21,365,021.6"
"3,395",3,3.7,1.5,1959,Pune,"17,515,278.0"
"1,708",1,3.1,1.5,1944,Mumbai,"13,293,055.5"
802,2,2.5,1.0,1941,Mumbai,"6,611,806.5"
"1,255",1,3.1,2.0,1988,Pune,"6,589,391.0"
"4,759",2,1.9,2.0,1961,Pune,"24,088,612.0"
"1,726",1,1.6,3.0,2008,Mumbai,"13,277,178.0"
"1,733",2,1.5,3.0,1939,Jaipur,"7,083,281.600000001"
"4,017",4,3.8,1.0,1942,Delhi,"26,994,470.1"
"1,397",5,3.2,1.0,1980,Jaipur,"6,092,269.600000001"
"3,810",2,3.8,3.0,1964,Pune,"19,484,580.0"
"3,862",4,3.3,1.5,1920,Bangalore,"23,855,643.599999998"
"2,919",5,2.2,1.0,1924,Pune,"15,155,939.0"
"3,409",2,3.8,1.5,1913,Mumbai,"26,154,007.5"
"1,954",3,2.8,2.5,1982,Bangalore,"12,291,004.799999999"
"2,827",1,3.8,2.5,1965,Jaipur,"11,493,971.200000001"
"2,863",1,1.6,3.0,1988,Jaipur,"11,521,593.600000001"
"2,512",1,2.1,1.5,1979,Rural,"7,695,483.0"
"1,600",2,2.1,1.5,1945,Delhi,"10,746,687.9"
"1,315",3,1.0,2.0,1987,Pune,"6,864,415.0"
"4,746",3,3.1,1.5,1982,Pune,"24,128,295.0"
"1,820",3,3.7,2.0,2020,Jaipur,"7,603,910.4"
"2,834",5,3.8,1.5,1936,Jaipur,"11,867,351.200000001"
"1,532",2,3.4,2.0,1937,Rural,"4,823,949.0"
"1,655",4,1.8,1.5,1951,Pune,"8,702,979.0"
"1,600",5,2.2,3.0,1939,Pune,"8,526,663.0"
"3,285",2,2.0,1.5,1933,Bangalore,"20,181,136.8"
"1,496",3,2.3,2.0,1940,Pune,"7,868,009.0"
"1,935",2,2.4,1.0,2011,Mumbai,"14,913,553.5"
"3,045",3,3.7,1.0,1908,Bangalore,"18,822,246.0"
"4,200",4,1.3,1.0,1993,Jaipur,"17,107,827.2"
853,3,3.3,2.0,1904,Delhi,"6,233,229.600000001"
"2,818",5,2.7,2.0,1906,Bangalore,"17,745,216.0"
"1,238",2,3.1,2.0,2007,Pune,"6,491,750.0"
"3,019",1,3.7,1.0,2019,Bangalore,"18,374,792.4"
554,3,3.8,2.5,1980,Bangalore,"3,971,210.4"
"2,584",3,1.0,2.5,1953,Bangalore,"15,955,935.6"
"1,399",1,3.6,3.0,1926,Delhi,"9,478,493.700000001"
"2,602",5,1.5,1.0,1947,Delhi,"17,765,030.400000002"
"1,023",4,1.5,2.0,1941,Bangalore,"6,813,457.2"
962,4,3.7,1.0,2006,Bangalore,"6,517,976.399999999"
"2,001",5,3.8,2.0,1981,Mumbai,"15,986,902.5"
"4,376",2,2.2,1.0,1997,Pune,"22,090,144.0"
"1,215",4,1.2,1.5,1916,Mumbai,"9,908,253.0"
"3,797",5,3.4,1.5,1979,Bangalore,"23,583,781.2"
"3,279",3,3.5,2.5,2018,Rural,"10,084,212.0"
"4,111",1,1.6,2.0,1928,Jaipur,"16,571,584.0"
"1,488",2,3.9,1.5,2019,Bangalore,"9,382,556.4"
"2,328",2,3.4,2.0,1912,Mumbai,"18,030,153.0"
711,3,2.3,1.0,1906,Rural,"2,369,563.1999999997"
"3,646",4,2.4,2.0,1934,Rural,"11,276,014.799999999"
"1,253",2,2.0,2.5,1937,Pune,"6,558,019.0"
"4,250",1,3.2,1.0,2011,Bangalore,"25,900,534.8"
"4,189",3,2.9,3.0,1989,Mumbai,"32,024,496.0"
"3,722",2,3.3,2.5,1984,Delhi,"24,709,045.400000002"
935,3,2.6,1.0,1902,Rural,"3,055,552.8"
"2,401",4,1.2,3.0,1924,Pune,"12,547,763.0"
"4,679",5,3.6,1.0,1908,Delhi,"31,187,891.8"
"1,735",3,2.4,2.5,2011,Jaipur,"7,348,000.800000001"
"1,278",4,3.2,1.5,1909,Mumbai,"10,491,625.5"
"4,352",2,1.8,1.0,2000,Jaipur,"17,672,843.2"
"2,460",2,1.8,2.5,1925,Bangalore,"15,209,198.399999999"
"4,772",4,2.1,3.0,1995,Jaipur,"19,472,463.2"
"2,306",2,2.0,3.0,1977,Delhi,"15,313,992.200000001"
"3,730",2,1.8,2.0,1957,Jaipur,"15,160,747.200000001"
"2,224",2,2.0,2.0,1921,Delhi,"14,844,718.200000001"
685,4,1.4,1.5,1946,Pune,"3,955,769.0"
"1,994",4,1.0,3.0,1941,Jaipur,"8,309,989.600000001"
"2,479",3,3.9,3.0,1942,Rural,"7,701,498.6"
"4,553",1,1.2,3.0,1996,Rural,"13,776,276.0"
745,5,2.1,3.0,1980,Mumbai,"6,568,156.5"
"4,547",2,3.5,3.0,1933,Rural,"13,892,908.799999999"
883,1,1.0,1.5,1908,Delhi,"5,978,115.0"
784,1,3.3,2.5,1907,Mumbai,"6,178,903.5"
"4,494",4,2.3,1.0,2001,Mumbai,"34,607,151.0"
799,4,1.6,3.0,1985,Bangalore,"5,339,814.0"
"1,400",1,1.5,1.0,2023,Jaipur,"5,774,250.4"
"1,959",4,3.5,1.0,2003,Jaipur,"8,326,714.4"
"3,421",3,1.9,2.0,1920,Bangalore,"20,888,697.599999998"
"3,033",3,2.4,2.5,1964,Jaipur,"12,448,620.8"
"1,305",5,2.1,1.0,1901,Bangalore,"8,628,343.2"
"2,728",5,3.6,2.5,1914,Mumbai,"21,597,769.5"
"2,421",5,1.4,2.5,1939,Mumbai,"18,940,362.0"
"2,887",2,4.0,1.0,1900,Rural,"8,911,152.6"
"3,038",3,1.1,3.0,1993,Bangalore,"18,641,265.599999998"
"2,496",2,1.6,2.0,1921,Rural,"7,647,619.199999999"
"3,003",3,2.4,3.0,1915,Jaipur,"12,387,775.200000001"
604,1,1.5,1.5,1994,Rural,"1,861,881.0"
938,2,1.7,1.0,1985,Jaipur,"4,039,792.0"
"2,021",5,4.0,2.0,1951,Mumbai,"16,298,004.0"
"1,851",3,2.8,2.0,1984,Bangalore,"11,551,160.4"
"3,198",5,1.1,2.5,1921,Mumbai,"24,966,334.5"
"4,112",4,2.4,2.0,1958,Pune,"20,983,454.0"
"1,008",3,2.7,1.5,1920,Delhi,"6,987,891.3"
"4,846",3,2.0,3.0,1997,Jaipur,"19,733,608.8"
"1,774",5,3.7,1.0,2017,Bangalore,"11,445,440.4"
"3,322",5,3.4,1.0,1993,Pune,"17,341,576.0"
563,5,2.2,2.5,1943,Pune,"3,500,185.0"
"4,421",3,3.3,1.0,1951,Pune,"22,615,953.0"
"4,915",1,2.6,1.0,1961,Rural,"14,905,258.2"
"1,359",4,3.4,1.0,1977,Jaipur,"5,933,676.800000001"
"3,327",5,2.5,3.0,1935,Mumbai,"25,823,739.0"
"2,047",1,1.3,3.0,1976,Bangalore,"12,443,961.6"
"2,576",5,1.9,1.5,2008,Pune,"13,454,015.0"
936,3,2.9,2.5,2017,Delhi,"6,535,600.5"
"4,157",1,3.9,1.0,1907,Mumbai,"31,687,332.0"
"1,262",3,3.6,3.0,1983,Jaipur,"5,384,780.0"
"1,235",2,3.5,2.5,1952,Bangalore,"7,899,283.199999999"
"4,164",5,2.6,3.0,1935,Delhi,"27,797,738.8"
"4,594",4,1.6,1.5,1991,Jaipur,"18,828,856.8"
"2,078",1,1.1,2.5,1973,Mumbai,"15,786,942.0"
"4,229",2,2.1,1.0,1915,Jaipur,"17,168,756.8"
"1,576",5,3.3,3.0,1920,Delhi,"11,155,999.4"
"2,780",2,1.8,1.0,1979,Bangalore,"17,085,373.2"
"2,330",1,1.9,1.0,1959,Delhi,"15,348,691.8"
"2,398",4,1.4,2.5,1926,Rural,"7,489,215.6"
"4,795",1,3.1,1.5,2010,Pune,"24,213,246.0"
"1,173",4,1.9,1.5,1985,Jaipur,"5,129,348.800000001"
"1,048",3,2.9,1.0,1923,Rural,"3,374,464.1999999997"
"1,436",5,2.6,1.5,1927,Jaipur,"6,281,239.2"
"4,644",2,4.0,1.5,1996,Pune,"23,709,745.0"
"1,395",3,3.8,1.0,1948,Bangalore,"8,979,778.799999999"
"3,069",5,2.2,2.0,1919,Delhi,"20,736,742.0"
"2,587",2,3.4,2.5,2020,Pune,"13,240,894.0"
"1,413",3,2.2,1.0,2004,Pune,"7,519,049.0"
"1,676",5,1.8,2.0,1948,Bangalore,"10,753,852.799999999"
"4,806",5,1.0,1.0,1923,Jaipur,"19,704,951.2"
"3,773",3,3.2,2.0,2020,Delhi,"25,232,483.900000002"
"4,742",1,1.8,1.0,1970,Jaipur,"19,063,382.400000002"
"2,022",4,2.4,2.0,1964,Delhi,"13,926,606.200000001"
"3,302",4,1.5,1.5,1982,Jaipur,"13,570,972.0"
"3,622",1,1.2,3.0,1942,Delhi,"23,685,853.1"
"2,956",5,3.2,1.5,1972,Bangalore,"18,435,978.0"
"2,149",2,1.9,1.5,1905,Jaipur,"8,825,268.0"
"2,820",1,1.8,1.0,2017,Jaipur,"11,398,164.8"
"3,005",5,1.8,2.0,1906,Delhi,"20,409,837.5"
"1,643",3,1.3,1.5,1905,Bangalore,"10,177,904.4"
"4,272",3,1.1,2.5,1919,Pune,"21,744,574.0"
545,5,1.6,1.0,1964,Rural,"2,033,855.4"
"3,814",3,3.4,1.0,1944,Mumbai,"29,381,164.5"
"4,906",4,3.9,1.0,1919,Rural,"15,115,681.2"
"3,109",1,2.5,2.0,1964,Jaipur,"12,557,897.600000001"
"4,926",4,3.4,2.5,1912,Mumbai,"37,661,697.0"
"4,606",5,1.8,3.0,1935,Jaipur,"18,855,916.0"
"3,619",1,3.1,2.0,1960,Mumbai,"27,552,489.0"
"1,900",3,3.7,2.0,1906,Delhi,"12,902,943.3"
"2,091",1,2.9,1.5,1995,Jaipur,"8,518,157.6"
507,1,3.1,1.0,1967,Delhi,"3,552,121.3000000003"
"1,483",3,1.3,3.0,1904,Delhi,"10,199,449.0"
"4,097",2,2.1,2.5,1954,Pune,"20,884,675.0"
"2,250",3,1.1,2.0,1918,Rural,"6,962,002.8"
"4,011",4,1.5,1.0,2016,Rural,"12,354,210.6"
"4,328",2,1.9,2.0,1902,Bangalore,"26,252,403.599999998"
"1,065",4,3.9,3.0,1924,Jaipur,"4,740,622.4"
"2,820",5,1.1,1.0,1907,Pune,"14,567,805.0"
"1,400",4,2.4,1.5,1988,Jaipur,"5,945,616.0"
"2,678",1,3.3,1.0,1935,Delhi,"17,693,035.1"
